"car_id","url","manufacturer","model","badge","year","price","currency","main_image","location","fuel_type","seller_type","seller_id","images","vehicle_description","powerplant_type","cost_to_insure","engine","dealer_info","year_num"
"OAG-AD-24479637","https://www.carsales.com.au/cars/details/2019-ford-ranger-xlt-hi-rider-px-mkiii-auto-4x2-my19-double-cab/OAG-AD-24479637/","Ford","Ranger","Ranger XLT Hi-Rider PX MkIII Auto 4x2 MY19 Double Cab","2019",34990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/6oi2xzpt4262j3mmos9c84pit.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Diesel","dealer","AGC-SELLER-58100","[""https://carsales.pxcrush.net/carsales/cars/dealer/6oi2xzpt4262j3mmos9c84pit.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/dogtc5fvewernmxn4cc7edc0i.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/acbjnvmeoso29smdzufzndaf.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/f5leeslin1r50j2kgr8zobzxu.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/3un38a8fog4ztwpyk523b7vru.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2019 Ford Ranger XLT Hi-Rider PX MkIII Auto 4x2 MY19 Double Cab","5cyl 3.2L T Diesel",,"5cyl 3.2L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2019
"OAG-AD-24628363","https://www.carsales.com.au/cars/details/2021-kia-carnival-platinum-auto-my21/OAG-AD-24628363/","Kia","Carnival","Carnival Platinum Auto MY21","2021",51990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/6uygq04omej7qe6cmdjpg2iye.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","dealer","AGC-SELLER-15365","[""https://carsales.pxcrush.net/carsales/cars/dealer/6uygq04omej7qe6cmdjpg2iye.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/ag2rvclxgqpoongah3y5wnq2q.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/3krhgamn0h3v38dpojsts8mz6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/3t4fne0qkbln185i906qnapea.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/9hssv5kw6v7kym36dxfvwkx90.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2021 Kia Carnival Platinum Auto MY21","4cyl 2.2L T Diesel",,"4cyl 2.2L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2021
"OAG-AD-23683846","https://www.carsales.com.au/cars/details/2024-ram-2500-laramie-auto-4x4-my24/OAG-AD-23683846/","RAM","2500","2500 Laramie Auto 4x4 MY24","2024",185790,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/6464e6c117d8c813cf182bc192a94cf9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","TAS","Diesel","dealer","AGC-SELLER-61357","[""https://carsales.pxcrush.net/carsales/car/dealer/6464e6c117d8c813cf182bc192a94cf9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/bd0732b740c8c2b86a1259b0932cde3c.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/343b1912bc6b2be262dea421879b5739.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/5agixdxpmszakd23qo3oo70ed.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/10a5ed55c1d6a7c811b320dbfe8f5e7d.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2024 RAM 2500 Laramie Auto 4x4 MY24","6cyl 6.7L T Diesel",,"6cyl 6.7L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"OAG-AD-24575975","https://www.carsales.com.au/cars/details/2024-ram-1500-big-horn-lwb-auto-4x4-my24/OAG-AD-24575975/","RAM","1500","1500 Big Horn LWB Auto 4x4 MY24","2024",114950,"AUD","https://carsales.pxcrush.net/placeholder","QLD","Petrol","dealer","AGC-SELLER-54455","[""https://carsales.pxcrush.net/placeholder""]","2024 RAM 1500 Big Horn LWB Auto 4x4 MY24","8cyl 5.7L Petrol",,"8cyl 5.7L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"SSE-AD-18599411","https://www.carsales.com.au/cars/details/2012-mitsubishi-outlander-ls-zh-manual-2wd-my12/SSE-AD-18599411/","Mitsubishi","Outlander","Outlander LS ZH Manual 2WD MY12","2012",12600,"AUD","https://carsales.pxcrush.net/carsales/cars/private/13k7uz6rieurqrw84toef4xqp.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Petrol","private","SSE-SELLER-18599411","[""https://carsales.pxcrush.net/carsales/cars/private/13k7uz6rieurqrw84toef4xqp.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/uav1knilwkgtumx95o97pbe3.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/c7m5gl0h6jkyaslvpunil7snc.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/39dm8ny7hz11isim3kbpjsxb1.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/9andxh6ywyoh88yy8jm71wpsg.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2012 Mitsubishi Outlander LS ZH Manual 2WD MY12","4cyl 2.4L Petrol",,"4cyl 2.4L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2012
"SSE-AD-16139455","https://www.carsales.com.au/cars/details/2012-mitsubishi-asx-xa-manual-4x4-my12/SSE-AD-16139455/","Mitsubishi","ASX","ASX XA Manual 4x4 MY12","2012",12500,"AUD","https://carsales.pxcrush.net/carsales/cars/private/128vt3m2ui22o1reourjsm6qt.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","private","SSE-SELLER-16139455","[""https://carsales.pxcrush.net/carsales/cars/private/128vt3m2ui22o1reourjsm6qt.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/aujokvzvywd8o1u9vklzbmwnx.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/2zqi03v428p5xphdz51k0qdtq.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/2xsttlbkr000nlht9onav9bn6.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/1ff65yasejcnyhrb8znomji08.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2012 Mitsubishi ASX XA Manual 4x4 MY12","4cyl 1.8L T Diesel",,"4cyl 1.8L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2012
"OAG-AD-24642602","https://www.carsales.com.au/cars/details/2022-hyundai-tucson-elite-auto-awd-my23/OAG-AD-24642602/","Hyundai","Tucson","Tucson Elite Auto AWD MY23","2022",33290,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/d4081vdqhou66k2i59w5lt4e8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","dealer","AGC-SELLER-63994","[""https://carsales.pxcrush.net/carsales/car/dealer/d4081vdqhou66k2i59w5lt4e8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/9lwu8zxyl669cxdcpa3iktpd4.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/24fq01gq2n8v5euqmvwooqwv4.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/9ktruolvbhg5ew2dvybpqbudk.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/arkxeo9v2g6o2t27m9rh2d2nm.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2022 Hyundai Tucson Elite Auto AWD MY23","4cyl 2.0L T Diesel",,"4cyl 2.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2022
"OAG-AD-24616912","https://www.carsales.com.au/cars/details/2022-hyundai-tucson-highlander-auto-awd-my22/OAG-AD-24616912/","Hyundai","Tucson","Tucson Highlander Auto AWD MY22","2022",42990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/c6h8cztribpf8k1e5yqwnwjf8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","WA","Petrol","dealer","AGC-SELLER-15289","[""https://carsales.pxcrush.net/carsales/car/dealer/c6h8cztribpf8k1e5yqwnwjf8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/4f45c8095fd43a445b2c3826783cc19f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/2arrimgezn4fu9kgx9825pof3.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/90d44a430db4e55d75ee904615fb23aa.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/c3d0b6a9638db76adfd157f2399859df.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2022 Hyundai Tucson Highlander Auto AWD MY22","4cyl 1.6L T Petrol",,"4cyl 1.6L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2022
"SSE-AD-16325420","https://www.carsales.com.au/cars/details/2012-toyota-86-gts-manual/SSE-AD-16325420/","Toyota","86","86 GTS Manual","2012",21500,"AUD","https://carsales.pxcrush.net/carsales/cars/private/2cbr92wgw7nsrlzuua3qe4fq6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","SA","Petrol","private","SSE-SELLER-16325420","[""https://carsales.pxcrush.net/carsales/cars/private/2cbr92wgw7nsrlzuua3qe4fq6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/3sjwys56lm31ss66uxz8qigbd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/b7lvu5s574xqu7vknjys8lb5o.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/b5twb2kyk8dh8rzw50b1xdykw.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2012 Toyota 86 GTS Manual","4cyl 2.0L Petrol",,"4cyl 2.0L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2012
"OAG-AD-24066958","https://www.carsales.com.au/cars/details/2024-mg-hs-vibe-auto-my24-5/OAG-AD-24066958/","MG","HS","HS Vibe Auto MY24.5","2024",36690,"AUD","https://carsales.pxcrush.net/carsales/car/cil/7z1j962e9gy5j06sy42ij1urc.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480&pxc_density=2","QLD","Petrol","dealer","AGC-SELLER-58090","[""https://carsales.pxcrush.net/carsales/car/cil/7z1j962e9gy5j06sy42ij1urc.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480&pxc_density=2"",""https://carsales.pxcrush.net/carsales/car/cil/744sm8835lwhx9lvz8307qb99.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480&pxc_density=2"",""https://carsales.pxcrush.net/carsales/car/cil/40cqpd8ugkdrs3irjwmwmeveh.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480&pxc_density=2"",""https://carsales.pxcrush.net/carsales/car/cil/db7tntj59afw9gt75qjnifv2.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480&pxc_density=2"",""https://carsales.pxcrush.net/carsales/car/cil/sfou7hm0x34mv2t898jifns57.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480&pxc_density=2""]","2024 MG HS Vibe Auto MY24.5","4cyl 1.5L T Petrol",,"4cyl 1.5L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2024
"OAG-AD-24607292","https://www.carsales.com.au/cars/details/2019-hyundai-santa-fe-active-auto-4x4-my19/OAG-AD-24607292/","Hyundai","Santa Fe","Santa Fe Active Auto 4x4 MY19","2019",19990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/batfhyojmdonx16rj6tn9mbmv.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","NSW","Diesel","dealer","AGC-SELLER-66426","[""https://carsales.pxcrush.net/carsales/car/dealer/batfhyojmdonx16rj6tn9mbmv.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/734k2fe7feb5d46fyie47112f.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/8m3eobd54qf9unfo21pw7erap.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/b0tfc6706k1n4knpjsrerti8s.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/3cnzrfpm1q6bu0a4eixgvm7cj.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2019 Hyundai Santa Fe Active Auto 4x4 MY19","4cyl 2.2L T Diesel",,"4cyl 2.2L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2019
"SSE-AD-17808545","https://www.carsales.com.au/cars/details/2019-jeep-wrangler-unlimited-sport-s-auto-4x4-my19/SSE-AD-17808545/","Jeep","Wrangler","Wrangler Unlimited Sport S Auto 4x4 MY19","2019",44600,"AUD","https://carsales.pxcrush.net/carsales/cars/private/6kk666ikn406w3jj4bsjruhku.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","private","SSE-SELLER-17808545","[""https://carsales.pxcrush.net/carsales/cars/private/6kk666ikn406w3jj4bsjruhku.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/x66nk4r4gvupkvjz86b9215k.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/3ap2jp3lwpaj6902yiogm9smx.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/7s38egpwyr0jj6lfanep5vhvc.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/2ziyfytub1n9bej5xgmq45xot.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2019 Jeep Wrangler Unlimited Sport S Auto 4x4 MY19","6cyl 3.6L Petrol",,"6cyl 3.6L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2019
"OAG-AD-24303549","https://www.carsales.com.au/cars/details/2017-hyundai-accent-active-auto-my17/OAG-AD-24303549/","Hyundai","Accent","Accent Active Auto MY17","2017",15990,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/7m9y9wivz57ot0qkm6a2r0zbn.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","dealer","AGC-SELLER-10458","[""https://carsales.pxcrush.net/carsales/car/dealer/7m9y9wivz57ot0qkm6a2r0zbn.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/34395hb8lq4c032wrhi2r38dz.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/8giacibn8bvkoslt2xtsdm9ln.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/16kcctkxy747gt60duhut9vnt.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/30fxvt5tm1wbg9xyc4o55pn74.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2017 Hyundai Accent Active Auto MY17","4cyl 1.4L Petrol",,"4cyl 1.4L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2017
"OAG-AD-24648071","https://www.carsales.com.au/cars/details/2016-hyundai-santa-fe-active-auto-4x4-my16/OAG-AD-24648071/","Hyundai","Santa Fe","Santa Fe Active Auto 4x4 MY16","2016",22990,"AUD","https://carsales.pxcrush.net/carsales/cars/dealer/192ucef5ax71j6lczl8rjtziq.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Diesel","dealer","AGC-SELLER-66333","[""https://carsales.pxcrush.net/carsales/cars/dealer/192ucef5ax71j6lczl8rjtziq.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/emw6ne2eslvw09rk4o8lok3k8.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/5shxpapqh01tfv2v3lcgdrnhd.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/fwdksh9nrrw0crvn8lm0p9v9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/dealer/7pxkql4yqiteph2a2ha9074q1.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2016 Hyundai Santa Fe Active Auto 4x4 MY16","4cyl 2.2L T Diesel",,"4cyl 2.2L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2016
"OAG-AD-23321431","https://www.carsales.com.au/cars/details/2022-bmw-x4-xdrive20i-m-sport-g02-lci-auto-4x4/OAG-AD-23321431/","BMW","X4","X4 xDrive20i M Sport G02 LCI Auto 4x4","2022",66907,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/s4vazfx67pe562ikk6f6yybe.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","dealer","AGC-SELLER-29602","[""https://carsales.pxcrush.net/carsales/car/dealer/s4vazfx67pe562ikk6f6yybe.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/877ouvxtqng9jk9ibz3knzdcn.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/8h6q3g3fx7yzdd1nrk5cv859q.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/knla6tz1ca51mzqgx9ev328j.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/75eed7a423bff01f10f59745e4af8ca7.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2022 BMW X4 xDrive20i M Sport G02 LCI Auto 4x4","4cyl 2.0L T Petrol",,"4cyl 2.0L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2022
"SSE-AD-16927515","https://www.carsales.com.au/cars/details/2018-audi-q7-50-tdi-auto-quattro-my19/SSE-AD-16927515/","Audi","Q7","Q7 50 TDI Auto quattro MY19","2018",49990,"AUD","https://carsales.pxcrush.net/carsales/cars/private/34yq85bde4fx7w8742h09iql9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","QLD","Diesel","private","SSE-SELLER-16927515","[""https://carsales.pxcrush.net/carsales/cars/private/34yq85bde4fx7w8742h09iql9.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/6gs70jeowdgs3ronfef2lctkb.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/5p9643rfq7enk8j4azrsd3ue7.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/cc54lidr2psmeobgtcswubc72.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/cars/private/6e672uh13l90pay8f6pxwn77v.heic?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2018 Audi Q7 50 TDI Auto quattro MY19","6cyl 3.0L T Diesel",,"6cyl 3.0L T Diesel","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2018
"OAG-AD-24664542","https://www.carsales.com.au/cars/details/2012-mercedes-benz-c-class-c250-blueefficiency-avantgarde-auto-my12/OAG-AD-24664542/","Mercedes-Benz","C-Class","2012 Mercedes-Benz C-Class C250 BlueEFFICIENCY Avantgarde Auto MY12","2012",15990,"AUD","https://carsales.pxcrush.net/placeholder","NSW","Petrol","dealer","AGC-SELLER-63210","[""https://carsales.pxcrush.net/placeholder""]","2012 Mercedes-Benz C-Class C250 BlueEFFICIENCY Avantgarde Auto MY12","4cyl 1.8L T Petrol",,"4cyl 1.8L T Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2012
"OAG-AD-24469097","https://www.carsales.com.au/cars/details/2022-kia-stonic-s-auto-fwd-my22/OAG-AD-24469097/","Kia","Stonic","Stonic S Auto FWD MY22","2022",21999,"AUD","https://carsales.pxcrush.net/carsales/car/dealer/d588da766791da6d89e1ecc77b2d74a6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480","VIC","Petrol","dealer","AGC-SELLER-2479","[""https://carsales.pxcrush.net/carsales/car/dealer/d588da766791da6d89e1ecc77b2d74a6.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/a1750183be21cd91ea417d83221486da.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/d8b8380c6425cdf36f4c9d5ba04bd694.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/d35d16d1f2da6ac0a69aa7691590d59a.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480"",""https://carsales.pxcrush.net/carsales/car/dealer/cff299e1665c6815fdc6f3b266b27b61.jpg?pxc_method=fitfill&pxc_bgtype=self&pxc_size=720,480""]","2022 Kia Stonic S Auto FWD MY22","4cyl 1.4L Petrol",,"4cyl 1.4L Petrol","{""current_ad_listings"":null,""location"":null,""member_since"":null,""num_of_reviews"":null,""phone_number"":null,""rating"":null,""website"":null}",2022
